Lead_ID,Email,Region,Industry,Company_Size,Job_Level,Lead_Score,Priority,Conversion_Probability,Predicted_Conversion,Total_Sessions,Engagement_Score,Days_Since_Last_Activity,Viewed_Pricing_Page,Requested_Demo,Source
LEAD_00212,lead212@example.com,Middle East,SaaS,51-200,Senior Manager,14,COLD,0.1443,False,5,5.95,35,0,0,Facebook
LEAD_00213,lead213@example.com,Africa,Technology,11-50,C-Level,16,COLD,0.1632,False,6,0.0,21,0,0,Google Ads
LEAD_00214,lead214@example.com,Middle East,Healthcare,11-50,VP,24,COLD,0.2448,False,3,17.55,2,0,0,Google Ads
LEAD_00215,lead215@example.com,Africa,E-commerce,1000+,Director,14,COLD,0.1446,False,3,0.0,11,0,0,Facebook
LEAD_00216,lead216@example.com,Africa,Manufacturing,1000+,Individual Contributor,39,COOL,0.3932,False,4,8.5,5,0,1,Website
LEAD_00217,lead217@example.com,Asia Pacific,Retail,11-50,Senior Manager,47,COOL,0.476,False,3,2.4,13,0,0,Partner
LEAD_00218,lead218@example.com,Asia Pacific,Real Estate,201-1000,Individual Contributor,44,COOL,0.447,False,5,16.7,3,0,1,Email Campaign
LEAD_00219,lead219@example.com,Latin America,Finance,51-200,Individual Contributor,40,COOL,0.4043,False,5,14.05,12,0,0,Facebook
LEAD_00220,lead220@example.com,Middle East,Healthcare,201-1000,Director,32,COOL,0.3258,False,3,10.6,9,1,0,Google Ads
LEAD_00221,lead221@example.com,North America,Technology,11-50,VP,19,COLD,0.1993,False,4,2.2,8,0,0,Google Ads
LEAD_00222,lead222@example.com,Latin America,E-commerce,1-10,Senior Manager,39,COOL,0.3942,False,10,14.65,6,1,0,Partner
LEAD_00223,lead223@example.com,Asia Pacific,SaaS,1000+,Individual Contributor,19,COLD,0.1986,False,5,10.05,0,0,0,Trade Show
LEAD_00224,lead224@example.com,Latin America,E-commerce,51-200,Manager,12,COLD,0.1226,False,4,0.0,8,0,0,Website
LEAD_00225,lead225@example.com,Middle East,Retail,11-50,Senior Manager,23,COLD,0.2377,False,3,9.35,5,1,0,Cold Outreach
LEAD_00226,lead226@example.com,Latin America,Manufacturing,201-1000,C-Level,88,HOT,0.885,True,16,83.05,7,0,1,Webinar
LEAD_00227,lead227@example.com,Latin America,Education,11-50,Director,44,COOL,0.4477,False,7,20.65,24,1,0,Cold Outreach
LEAD_00228,lead228@example.com,Europe,Real Estate,1-10,VP,15,COLD,0.1595,False,6,0.0,18,0,0,Webinar
LEAD_00229,lead229@example.com,Africa,E-commerce,201-1000,VP,19,COLD,0.1965,False,5,3.9,2,0,0,Website
LEAD_00230,lead230@example.com,Europe,E-commerce,11-50,Director,93,HOT,0.93,True,16,107.5,2,1,1,Partner
LEAD_00231,lead231@example.com,Africa,E-commerce,1000+,Manager,55,WARM,0.5576,True,5,17.25,9,1,0,Webinar
LEAD_00232,lead232@example.com,Europe,SaaS,51-200,Individual Contributor,34,COOL,0.345,False,3,12.95,1,0,0,Website
LEAD_00233,lead233@example.com,Europe,SaaS,1000+,Senior Manager,17,COLD,0.1704,False,4,4.65,1,0,0,Website
LEAD_00234,lead234@example.com,Latin America,Real Estate,1000+,Individual Contributor,13,COLD,0.1369,False,4,0.0,24,0,0,Google Ads
LEAD_00235,lead235@example.com,Middle East,Finance,1000+,VP,15,COLD,0.1538,False,3,6.95,11,0,0,Email Campaign
LEAD_00236,lead236@example.com,Middle East,Retail,1-10,C-Level,16,COLD,0.1684,False,5,6.85,28,0,1,Cold Outreach
LEAD_00237,lead237@example.com,Latin America,Finance,201-1000,Manager,17,COLD,0.1787,False,3,2.7,2,0,0,Website
LEAD_00238,lead238@example.com,North America,Real Estate,1000+,Manager,19,COLD,0.1987,False,5,2.75,10,0,0,Email Campaign
LEAD_00239,lead239@example.com,North America,Healthcare,201-1000,VP,3,COLD,0.0368,False,5,0.0,45,0,0,LinkedIn
LEAD_00240,lead240@example.com,Middle East,Technology,51-200,Individual Contributor,16,COLD,0.1661,False,6,7.35,8,0,0,Google Ads
LEAD_00241,lead241@example.com,Asia Pacific,Finance,51-200,Individual Contributor,27,COLD,0.2743,False,6,17.0,8,0,0,Facebook
LEAD_00242,lead242@example.com,North America,Technology,1-10,Director,67,WARM,0.6796,True,8,30.65,4,1,0,Webinar
LEAD_00243,lead243@example.com,Africa,Consulting,11-50,Manager,20,COLD,0.2019,False,2,11.3,9,0,0,Trade Show
LEAD_00244,lead244@example.com,Europe,Healthcare,201-1000,C-Level,48,COOL,0.488,False,6,15.45,4,0,0,Content Download
LEAD_00245,lead245@example.com,Africa,Finance,1-10,C-Level,22,COLD,0.2221,False,4,0.0,8,0,0,LinkedIn
LEAD_00246,lead246@example.com,Middle East,Technology,11-50,C-Level,14,COLD,0.1438,False,6,6.35,6,0,0,Cold Outreach
LEAD_00247,lead247@example.com,Europe,Technology,51-200,VP,24,COLD,0.2423,False,6,1.95,7,0,0,Referral
LEAD_00248,lead248@example.com,Asia Pacific,Finance,51-200,C-Level,35,COOL,0.3541,False,6,18.4,11,0,0,Webinar
LEAD_00249,lead249@example.com,Latin America,Education,11-50,Manager,11,COLD,0.1144,False,1,0.5,4,0,0,Webinar
LEAD_00250,lead250@example.com,Asia Pacific,E-commerce,1-10,VP,66,WARM,0.665,True,10,17.9,16,1,0,Trade Show
LEAD_00251,lead251@example.com,Asia Pacific,Manufacturing,11-50,Individual Contributor,11,COLD,0.1122,False,3,3.1,2,0,0,Referral
LEAD_00252,lead252@example.com,Europe,Manufacturing,51-200,Senior Manager,17,COLD,0.1767,False,8,10.05,15,0,0,Partner
LEAD_00253,lead253@example.com,Latin America,Retail,201-1000,C-Level,87,HOT,0.87,True,13,100.85,1,1,1,Webinar
LEAD_00254,lead254@example.com,Asia Pacific,Real Estate,51-200,VP,21,COLD,0.2176,False,4,4.15,20,0,0,Trade Show
LEAD_00255,lead255@example.com,Europe,E-commerce,1-10,C-Level,49,COOL,0.4902,False,4,14.15,12,0,0,Email Campaign
LEAD_00256,lead256@example.com,Middle East,Real Estate,1000+,Manager,10,COLD,0.105,False,3,0.0,28,0,0,Facebook
LEAD_00257,lead257@example.com,Asia Pacific,Manufacturing,51-200,Manager,54,WARM,0.5495,True,8,11.35,22,1,0,Website
LEAD_00258,lead258@example.com,Latin America,Technology,1-10,C-Level,9,COLD,0.092,False,2,0.0,2,0,0,Facebook
LEAD_00259,lead259@example.com,Asia Pacific,Manufacturing,201-1000,Individual Contributor,35,COOL,0.3593,False,6,26.0,15,1,0,Email Campaign
LEAD_00260,lead260@example.com,Asia Pacific,Healthcare,201-1000,C-Level,33,COOL,0.3339,False,7,8.7,3,0,0,Trade Show
LEAD_00261,lead261@example.com,Latin America,Retail,1000+,Director,34,COOL,0.3431,False,3,24.05,9,1,0,Google Ads
LEAD_00262,lead262@example.com,North America,SaaS,11-50,VP,36,COOL,0.3639,False,7,21.7,21,1,0,Trade Show
LEAD_00263,lead263@example.com,Asia Pacific,Healthcare,51-200,Manager,87,HOT,0.875,True,16,68.85,1,1,0,Google Ads
LEAD_00264,lead264@example.com,Asia Pacific,Consulting,11-50,Manager,22,COLD,0.2258,False,4,10.25,1,0,0,Webinar
LEAD_00265,lead265@example.com,North America,Education,1000+,VP,82,HOT,0.825,True,21,103.2,0,1,0,Partner
LEAD_00266,lead266@example.com,Latin America,Healthcare,1-10,VP,12,COLD,0.1265,False,5,6.5,13,0,0,Website
LEAD_00267,lead267@example.com,Latin America,Healthcare,201-1000,VP,4,COLD,0.0468,False,2,0.0,14,0,0,LinkedIn
LEAD_00268,lead268@example.com,Europe,Retail,51-200,VP,29,COLD,0.2977,False,5,20.15,3,1,0,Email Campaign
LEAD_00269,lead269@example.com,Europe,Finance,1000+,Individual Contributor,29,COLD,0.2931,False,3,2.7,3,0,0,Partner
LEAD_00270,lead270@example.com,Asia Pacific,Healthcare,1-10,Director,9,COLD,0.0921,False,8,0.25,25,0,0,LinkedIn
LEAD_00271,lead271@example.com,Middle East,Manufacturing,201-1000,Senior Manager,3,COLD,0.0372,False,6,0.0,35,0,0,Website
LEAD_00272,lead272@example.com,Africa,E-commerce,11-50,Manager,89,HOT,0.895,True,15,64.95,3,0,1,Google Ads
LEAD_00273,lead273@example.com,Middle East,Consulting,1000+,C-Level,14,COLD,0.1439,False,8,2.0,13,0,0,Google Ads
LEAD_00274,lead274@example.com,Africa,Consulting,11-50,Manager,69,WARM,0.6913,True,7,31.3,10,1,0,Facebook
LEAD_00275,lead275@example.com,Africa,Consulting,1000+,C-Level,13,COLD,0.134,False,5,3.5,1,0,0,Email Campaign
LEAD_00276,lead276@example.com,Middle East,Finance,11-50,C-Level,56,WARM,0.5635,True,4,16.35,9,0,0,Referral
LEAD_00277,lead277@example.com,Asia Pacific,Technology,201-1000,Director,11,COLD,0.1102,False,8,0.0,32,0,0,Google Ads
LEAD_00278,lead278@example.com,Latin America,Finance,1000+,Individual Contributor,9,COLD,0.0958,False,5,2.65,10,0,0,Website
LEAD_00279,lead279@example.com,Latin America,SaaS,1000+,VP,41,COOL,0.4192,False,8,3.2,9,0,0,Email Campaign
LEAD_00280,lead280@example.com,Africa,Real Estate,11-50,VP,9,COLD,0.0955,False,1,0.0,19,0,0,Webinar
LEAD_00281,lead281@example.com,Asia Pacific,Consulting,1-10,Senior Manager,10,COLD,0.1011,False,7,5.95,2,0,0,Content Download
LEAD_00282,lead282@example.com,Latin America,SaaS,51-200,VP,18,COLD,0.1847,False,7,5.05,14,0,0,Google Ads
LEAD_00283,lead283@example.com,Asia Pacific,Education,1-10,Senior Manager,17,COLD,0.1753,False,6,10.65,1,0,0,Webinar
LEAD_00284,lead284@example.com,Europe,Finance,1000+,Senior Manager,10,COLD,0.1002,False,3,0.0,46,0,0,Website
LEAD_00285,lead285@example.com,North America,Education,51-200,C-Level,15,COLD,0.159,False,6,11.1,4,0,0,Trade Show
LEAD_00286,lead286@example.com,Latin America,Retail,1-10,Individual Contributor,56,WARM,0.5671,True,5,34.05,3,1,0,Website
LEAD_00287,lead287@example.com,Asia Pacific,Education,51-200,Manager,91,HOT,0.91,True,12,78.6,2,1,0,Partner
LEAD_00288,lead288@example.com,Latin America,Healthcare,11-50,Senior Manager,75,HOT,0.7567,True,2,49.85,2,1,1,Cold Outreach
LEAD_00289,lead289@example.com,Asia Pacific,Consulting,11-50,VP,8,COLD,0.0809,False,1,0.0,21,0,0,Cold Outreach
LEAD_00290,lead290@example.com,North America,Healthcare,51-200,Manager,18,COLD,0.1803,False,4,10.8,4,0,0,Facebook
LEAD_00291,lead291@example.com,Europe,Healthcare,1-10,Senior Manager,50,WARM,0.5092,True,5,13.25,28,1,0,Trade Show
LEAD_00292,lead292@example.com,Africa,Consulting,1000+,Senior Manager,47,COOL,0.4724,False,2,14.0,4,0,0,Trade Show
LEAD_00293,lead293@example.com,Africa,Consulting,1-10,VP,9,COLD,0.0925,False,3,0.0,37,1,0,Webinar
LEAD_00294,lead294@example.com,Africa,Technology,51-200,Director,85,HOT,0.85,True,12,93.85,0,1,1,Partner
LEAD_00295,lead295@example.com,Middle East,Real Estate,51-200,Individual Contributor,41,COOL,0.4189,False,8,28.5,3,1,0,Content Download
LEAD_00296,lead296@example.com,Africa,E-commerce,11-50,Senior Manager,69,WARM,0.6926,True,2,23.7,21,1,0,Google Ads
LEAD_00297,lead297@example.com,Asia Pacific,E-commerce,51-200,Manager,88,HOT,0.88,True,18,78.15,0,1,0,Webinar
LEAD_00298,lead298@example.com,North America,Retail,51-200,Director,92,HOT,0.925,True,13,92.9,6,1,1,Content Download
LEAD_00299,lead299@example.com,Europe,Consulting,201-1000,VP,92,HOT,0.925,True,16,79.95,3,1,1,Referral
LEAD_00300,lead300@example.com,Latin America,Healthcare,201-1000,C-Level,15,COLD,0.159,False,5,0.0,18,0,0,Email Campaign
LEAD_00301,lead301@example.com,North America,Retail,51-200,Director,28,COLD,0.2824,False,7,13.2,23,1,0,Facebook
LEAD_00302,lead302@example.com,Middle East,Technology,11-50,Senior Manager,24,COLD,0.2472,False,4,18.05,2,0,0,Website
LEAD_00303,lead303@example.com,Africa,Technology,51-200,Individual Contributor,10,COLD,0.1072,False,1,0.0,16,0,0,Webinar
LEAD_00304,lead304@example.com,Europe,Consulting,11-50,Individual Contributor,19,COLD,0.1977,False,10,6.9,12,0,0,Cold Outreach
LEAD_00305,lead305@example.com,Asia Pacific,Retail,1-10,Director,37,COOL,0.376,False,4,0.0,12,0,0,Referral
LEAD_00306,lead306@example.com,Asia Pacific,SaaS,1-10,Individual Contributor,11,COLD,0.1167,False,4,0.0,36,0,0,Facebook
LEAD_00307,lead307@example.com,Europe,Finance,1-10,Senior Manager,57,WARM,0.5748,True,4,26.6,6,0,1,Webinar
LEAD_00308,lead308@example.com,North America,Retail,201-1000,Senior Manager,15,COLD,0.1592,False,5,8.15,0,0,0,Email Campaign
LEAD_00309,lead309@example.com,Middle East,Finance,51-200,Individual Contributor,32,COOL,0.3231,False,7,13.05,5,0,0,Webinar
LEAD_00310,lead310@example.com,Europe,Consulting,1-10,Manager,44,COOL,0.4493,False,2,11.75,5,0,0,Content Download
LEAD_00311,lead311@example.com,Asia Pacific,Finance,1000+,Senior Manager,15,COLD,0.1524,False,4,6.5,10,0,0,Facebook
LEAD_00312,lead312@example.com,North America,Finance,1-10,Individual Contributor,26,COLD,0.2646,False,4,12.45,1,0,0,Email Campaign
LEAD_00313,lead313@example.com,North America,E-commerce,1000+,Director,13,COLD,0.1319,False,3,0.0,21,0,0,Google Ads
LEAD_00314,lead314@example.com,Asia Pacific,Healthcare,51-200,VP,29,COLD,0.2981,False,6,28.75,3,1,0,Cold Outreach
LEAD_00315,lead315@example.com,Africa,Healthcare,51-200,Director,87,HOT,0.87,True,7,94.4,0,1,1,Content Download
LEAD_00316,lead316@example.com,Middle East,Healthcare,201-1000,Manager,11,COLD,0.1141,False,4,0.0,11,0,0,Website
LEAD_00317,lead317@example.com,Africa,Real Estate,1000+,Individual Contributor,28,COLD,0.2829,False,7,13.2,2,0,0,Google Ads
LEAD_00318,lead318@example.com,North America,Retail,1-10,Manager,40,COOL,0.4033,False,4,5.15,9,0,1,Website
LEAD_00319,lead319@example.com,Europe,Manufacturing,1000+,Director,12,COLD,0.121,False,2,4.0,16,0,0,LinkedIn
LEAD_00320,lead320@example.com,Asia Pacific,Healthcare,51-200,C-Level,54,WARM,0.549,True,6,19.85,3,0,1,Content Download
LEAD_00321,lead321@example.com,Africa,Real Estate,51-200,Director,88,HOT,0.88,True,10,83.15,1,1,1,Webinar
LEAD_00322,lead322@example.com,Middle East,Healthcare,51-200,Director,33,COOL,0.3359,False,5,18.55,1,0,1,Website
LEAD_00323,lead323@example.com,North America,SaaS,1000+,Individual Contributor,14,COLD,0.1437,False,6,0.0,17,0,0,Google Ads
LEAD_00324,lead324@example.com,Latin America,Retail,201-1000,Senior Manager,22,COLD,0.22,False,3,7.1,1,0,0,Website
LEAD_00325,lead325@example.com,North America,Healthcare,1-10,Senior Manager,16,COLD,0.1673,False,2,13.5,8,0,0,Content Download
LEAD_00326,lead326@example.com,Asia Pacific,Manufacturing,1000+,VP,15,COLD,0.1527,False,5,5.65,1,0,0,Website
LEAD_00327,lead327@example.com,Europe,E-commerce,51-200,Manager,91,HOT,0.91,True,23,113.75,1,1,1,Content Download
LEAD_00328,lead328@example.com,North America,Manufacturing,1000+,C-Level,10,COLD,0.1007,False,6,2.4,10,0,0,Trade Show
LEAD_00329,lead329@example.com,Europe,Consulting,1-10,Manager,26,COLD,0.2601,False,9,7.3,6,0,0,Email Campaign
LEAD_00330,lead330@example.com,Latin America,Finance,11-50,VP,45,COOL,0.4521,False,2,20.35,2,0,0,Webinar
LEAD_00331,lead331@example.com,Europe,Education,51-200,Senior Manager,20,COLD,0.2044,False,5,19.05,10,0,0,Google Ads
LEAD_00332,lead332@example.com,Latin America,Real Estate,201-1000,C-Level,11,COLD,0.111,False,3,4.2,2,0,0,Email Campaign
LEAD_00333,lead333@example.com,Africa,Healthcare,11-50,C-Level,47,COOL,0.4768,False,5,17.1,10,1,0,Referral
LEAD_00334,lead334@example.com,Europe,SaaS,201-1000,Individual Contributor,6,COLD,0.0684,False,3,7.55,32,1,0,LinkedIn
LEAD_00335,lead335@example.com,North America,Manufacturing,201-1000,C-Level,19,COLD,0.1984,False,5,13.65,10,0,0,Facebook
LEAD_00336,lead336@example.com,Latin America,Manufacturing,1-10,Senior Manager,19,COLD,0.1946,False,7,18.4,3,0,0,Google Ads
LEAD_00337,lead337@example.com,Europe,Education,1000+,Manager,31,COOL,0.31,False,7,4.0,1,0,0,Facebook
LEAD_00338,lead338@example.com,Europe,E-commerce,51-200,Individual Contributor,8,COLD,0.0833,False,8,0.0,35,0,0,Partner
LEAD_00339,lead339@example.com,Asia Pacific,Retail,201-1000,VP,42,COOL,0.4215,False,3,30.9,3,1,1,Email Campaign
LEAD_00340,lead340@example.com,Africa,Healthcare,51-200,Director,72,WARM,0.7295,True,3,22.05,3,1,0,Trade Show
LEAD_00341,lead341@example.com,Latin America,Technology,51-200,Director,23,COLD,0.2383,False,2,4.1,0,0,0,Email Campaign
LEAD_00342,lead342@example.com,Middle East,E-commerce,51-200,Manager,88,HOT,0.885,True,9,74.5,0,0,1,LinkedIn
LEAD_00343,lead343@example.com,North America,Technology,51-200,Director,79,HOT,0.795,True,15,68.65,0,1,0,LinkedIn
LEAD_00344,lead344@example.com,North America,Education,51-200,Manager,86,HOT,0.86,True,11,70.55,0,1,0,Partner
LEAD_00345,lead345@example.com,Africa,Finance,1-10,Director,26,COLD,0.2696,False,2,35.65,1,1,0,Google Ads
LEAD_00346,lead346@example.com,Middle East,Education,1-10,Director,26,COLD,0.2604,False,5,9.85,10,0,0,Google Ads
LEAD_00347,lead347@example.com,Asia Pacific,Real Estate,1000+,C-Level,86,HOT,0.865,True,13,85.9,0,1,1,Partner
LEAD_00348,lead348@example.com,Europe,Education,11-50,C-Level,17,COLD,0.1762,False,5,8.8,3,0,0,Google Ads
LEAD_00349,lead349@example.com,Latin America,Retail,11-50,Director,88,HOT,0.88,True,13,102.75,3,1,1,Partner
LEAD_00350,lead350@example.com,Europe,Finance,51-200,VP,5,COLD,0.0535,False,1,0.0,10,0,0,Referral
LEAD_00351,lead351@example.com,Middle East,Healthcare,1-10,Manager,4,COLD,0.0417,False,4,0.0,29,0,0,Webinar
LEAD_00352,lead352@example.com,Asia Pacific,E-commerce,1000+,Director,19,COLD,0.1934,False,5,4.8,3,0,0,Facebook
LEAD_00353,lead353@example.com,Asia Pacific,Real Estate,1000+,C-Level,84,HOT,0.84,True,11,56.1,0,1,0,Partner
LEAD_00354,lead354@example.com,Middle East,Education,201-1000,Director,87,HOT,0.87,True,12,85.8,6,1,1,Partner
LEAD_00355,lead355@example.com,North America,Retail,51-200,Manager,86,HOT,0.86,True,16,55.15,1,0,0,Content Download
LEAD_00356,lead356@example.com,Europe,Retail,11-50,C-Level,41,COOL,0.4194,False,7,17.85,0,1,0,Webinar
LEAD_00357,lead357@example.com,Latin America,Education,51-200,Manager,45,COOL,0.4582,False,6,5.05,21,0,1,Cold Outreach
LEAD_00358,lead358@example.com,Latin America,Consulting,1-10,Senior Manager,56,WARM,0.5611,True,5,18.15,1,1,0,LinkedIn
LEAD_00359,lead359@example.com,North America,Education,201-1000,Director,52,WARM,0.5208,True,8,5.95,5,0,0,Facebook
LEAD_00360,lead360@example.com,Europe,Healthcare,201-1000,VP,14,COLD,0.1482,False,8,7.55,34,1,0,Trade Show
LEAD_00361,lead361@example.com,Latin America,Finance,1000+,Individual Contributor,48,COOL,0.4899,False,8,26.95,1,0,0,Webinar
LEAD_00362,lead362@example.com,Asia Pacific,Consulting,11-50,Senior Manager,53,WARM,0.5383,True,10,13.95,1,0,0,Webinar
LEAD_00363,lead363@example.com,Middle East,Retail,201-1000,Manager,35,COOL,0.3572,False,6,29.35,2,1,0,Cold Outreach
LEAD_00364,lead364@example.com,Middle East,Consulting,1-10,C-Level,66,WARM,0.6678,True,2,17.75,3,0,1,LinkedIn
LEAD_00365,lead365@example.com,Africa,Retail,1-10,C-Level,13,COLD,0.1345,False,2,4.25,0,0,0,Google Ads
LEAD_00366,lead366@example.com,Latin America,Consulting,11-50,Individual Contributor,18,COLD,0.1858,False,6,0.0,26,0,0,LinkedIn
LEAD_00367,lead367@example.com,Africa,Finance,51-200,Manager,89,HOT,0.89,True,20,90.65,0,1,1,Webinar
LEAD_00368,lead368@example.com,Europe,Healthcare,1-10,Manager,8,COLD,0.0896,False,10,0.0,39,0,0,Partner
LEAD_00369,lead369@example.com,North America,Education,51-200,Manager,91,HOT,0.915,True,11,100.55,4,1,1,LinkedIn
LEAD_00370,lead370@example.com,Europe,E-commerce,11-50,Manager,87,HOT,0.875,True,17,95.9,0,1,1,Partner
LEAD_00371,lead371@example.com,Latin America,E-commerce,1000+,C-Level,85,HOT,0.855,True,14,96.95,2,1,0,Webinar
LEAD_00372,lead372@example.com,Asia Pacific,Consulting,11-50,Manager,16,COLD,0.1679,False,9,18.35,1,0,0,Facebook
LEAD_00373,lead373@example.com,Asia Pacific,E-commerce,201-1000,C-Level,33,COOL,0.3349,False,5,16.05,7,1,0,Email Campaign
LEAD_00374,lead374@example.com,Africa,Technology,1-10,Individual Contributor,13,COLD,0.1341,False,4,8.7,0,0,0,Facebook
LEAD_00375,lead375@example.com,North America,SaaS,51-200,Manager,91,HOT,0.91,True,10,94.25,1,1,1,Google Ads
LEAD_00376,lead376@example.com,Europe,Healthcare,201-1000,VP,5,COLD,0.0536,False,6,2.15,32,0,0,Content Download
LEAD_00377,lead377@example.com,Middle East,Consulting,201-1000,C-Level,27,COLD,0.2717,False,4,5.05,27,0,1,LinkedIn
LEAD_00378,lead378@example.com,Asia Pacific,Education,51-200,Manager,29,COLD,0.2965,False,3,18.6,16,0,1,Email Campaign
LEAD_00379,lead379@example.com,Europe,Consulting,1000+,C-Level,16,COLD,0.1601,False,3,10.85,4,0,0,Email Campaign
LEAD_00380,lead380@example.com,North America,Real Estate,201-1000,C-Level,6,COLD,0.0617,False,6,0.0,37,0,0,Email Campaign
LEAD_00381,lead381@example.com,Middle East,Retail,11-50,Manager,43,COOL,0.4336,False,5,19.25,2,1,0,LinkedIn
LEAD_00382,lead382@example.com,Europe,SaaS,1-10,C-Level,38,COOL,0.3864,False,7,0.95,8,0,0,Partner
LEAD_00383,lead383@example.com,Asia Pacific,SaaS,1-10,Senior Manager,18,COLD,0.185,False,3,1.95,8,0,0,Webinar
LEAD_00384,lead384@example.com,Latin America,SaaS,51-200,Manager,6,COLD,0.066,False,5,0.0,18,0,0,Facebook
LEAD_00385,lead385@example.com,Africa,Technology,11-50,Director,24,COLD,0.2481,False,2,0.0,7,0,0,LinkedIn
LEAD_00386,lead386@example.com,Middle East,Manufacturing,201-1000,C-Level,30,COOL,0.3023,False,4,5.0,7,0,0,Website
LEAD_00387,lead387@example.com,North America,Education,201-1000,Manager,34,COOL,0.341,False,2,13.05,4,0,0,Google Ads
LEAD_00388,lead388@example.com,Africa,Manufacturing,201-1000,Senior Manager,86,HOT,0.865,True,11,101.4,0,1,1,Webinar
LEAD_00389,lead389@example.com,Asia Pacific,E-commerce,11-50,Director,85,HOT,0.855,True,17,73.75,0,1,0,Google Ads
LEAD_00390,lead390@example.com,North America,Finance,1000+,Manager,53,WARM,0.536,True,4,23.05,1,1,0,Website
LEAD_00391,lead391@example.com,Middle East,Education,1000+,Senior Manager,29,COLD,0.2999,False,10,14.95,16,1,0,Trade Show
LEAD_00392,lead392@example.com,Latin America,Finance,201-1000,Director,7,COLD,0.0713,False,6,0.0,47,0,0,Cold Outreach
LEAD_00393,lead393@example.com,Latin America,SaaS,11-50,Individual Contributor,40,COOL,0.4045,False,6,15.45,16,0,0,Website
LEAD_00394,lead394@example.com,Middle East,SaaS,201-1000,Individual Contributor,58,WARM,0.5813,True,5,23.3,0,1,0,Referral
LEAD_00395,lead395@example.com,Africa,Finance,11-50,Director,9,COLD,0.0912,False,5,0.0,3,0,0,Facebook
LEAD_00396,lead396@example.com,Asia Pacific,Healthcare,1-10,C-Level,10,COLD,0.1006,False,8,0.0,34,0,0,Google Ads
